AppId,StartTime,EndTime,Id,Time,Duration,Revenue,Hours,Weekday
Dotyk.Application.PhotoShare,2018-02-07T18:14:13.7972307Z,2018-02-07T18:22:52.093Z,4c1924f1-f478-41ec-8605-a4a528ddcb10,18.23,8.64,165.0,18,2
Dotyk.Application.PhotoShare,2018-02-07T19:43:18.554534Z,2018-02-07T19:43:29.003Z,49532304-21ba-4330-8bae-cc8672451364,19.72,0.17,185.0,19,2
Dotyk.Application.PhotoShare,2018-02-07T19:47:29.8971529Z,2018-02-07T19:47:41.709Z,f7572282-e939-46a9-aa22-a47f1ac2034a,19.78,0.2,129.0,19,2
Dotyk.Application.PhotoShare,2018-02-07T20:13:26.5609829Z,2018-02-07T20:13:41.801Z,46bf9dfe-f30f-46c7-a187-76bf6d942d47,20.22,0.25,165.0,20,2
Dotyk.Application.PhotoShare,2018-02-07T20:36:48.5376185Z,2018-02-07T20:38:00.273Z,f4cfd84f-3ae3-45f0-b162-60f79ee2ab16,20.6,1.2,109.0,20,2
Dotyk.Application.PhotoShare,2018-02-07T21:03:53.4289099Z,2018-02-07T21:04:08.99Z,738190c3-c3bd-4ed5-bafa-cd6b56adfccd,21.05,0.26,165.0,21,2
Dotyk.Application.PhotoShare,2018-02-08T12:05:56.3661656Z,2018-02-08T12:06:12.886Z,782fb428-9e1e-457d-b6a5-6fc80ba27e8d,12.08,0.28,19.0,12,3
Dotyk.Application.PhotoShare,2018-02-08T13:06:56.2277002Z,2018-02-08T13:07:02.676Z,54db9b16-e925-4668-a975-f7ee21fb32c8,13.1,0.11,129.0,13,3
Dotyk.Application.PhotoShare,2018-02-08T13:10:29.1059151Z,2018-02-08T13:10:32.864Z,562fe4da-f05b-4757-bbeb-f6bbf76ccc75,13.17,0.06,105.0,13,3
Dotyk.Application.PhotoShare,2018-02-08T15:30:25.5785778Z,2018-02-08T17:13:00.469Z,39939550-7323-4460-990b-0a30fe4e53b8,15.5,102.58,39.0,15,3
Dotyk.Application.PhotoShare,2018-02-08T15:36:24.2975351Z,2018-02-08T15:36:46.652Z,26a7b218-5dfe-4e27-befd-3068a890bf86,15.6,0.37,33.0,15,3
Dotyk.Application.PhotoShare,2018-02-08T15:36:30.5372398Z,2018-02-08T15:36:52.606Z,ba599a59-0253-40b9-92af-dc004d74bca1,15.6,0.37,105.0,15,3
Dotyk.Application.PhotoShare,2018-02-08T15:58:38.1838588Z,2018-02-08T15:59:36.979Z,9dbe7e84-8832-4380-bead-39f3338b8882,15.97,0.98,72.0,15,3
Dotyk.Application.PhotoShare,2018-02-08T16:07:34.7488411Z,2018-02-08T16:07:39.848Z,1cd898e5-a117-4558-990d-ae011adf4f53,16.12,0.08,65.0,16,3
Dotyk.Application.PhotoShare,2018-02-08T16:22:08.84971Z,2018-02-08T16:22:11.699Z,e7dba254-072d-47a4-bdd6-8a46c5af0d26,16.37,0.05,129.0,16,3
Dotyk.Application.PhotoShare,2018-02-08T16:30:49.5517935Z,2018-02-08T16:30:53.391Z,b1c1c00b-709a-4047-ab5d-f8e9d4dd2119,16.5,0.06,175.0,16,3
Dotyk.Application.PhotoShare,2018-02-08T16:35:18.2014095Z,2018-02-08T16:35:27.228Z,33013408-6e8e-402e-a875-2189c57ea180,16.58,0.15,175.0,16,3
Dotyk.Application.PhotoShare,2018-02-08T16:51:42.5667936Z,2018-02-08T16:51:57.219Z,c009220d-0850-4c3a-90fa-9139c17f3a2d,16.85,0.24,129.0,16,3
Dotyk.Application.PhotoShare,2018-02-08T16:58:00.1261207Z,2018-02-08T16:58:10.622Z,8ee666c6-48db-4018-b1aa-a7454d88be4e,16.97,0.17,115.0,16,3
Dotyk.Application.PhotoShare,2018-02-08T17:08:07.2889218Z,2018-02-08T17:08:17.125Z,1d9db897-d392-4767-a243-edb00a70abd8,17.13,0.16,89.0,17,3
Dotyk.Application.PhotoShare,2018-02-08T17:09:09.9806777Z,2018-02-08T18:36:54.433Z,df76b8f3-99e9-4fbe-971b-b3bcd289cfda,17.15,87.74,175.0,17,3
Dotyk.Application.PhotoShare,2018-02-08T17:41:27.866584Z,2018-02-08T17:41:47.57Z,6015d801-5a6f-46ad-9955-2c6620d7223d,17.68,0.33,129.0,17,3
Dotyk.Application.PhotoShare,2018-02-08T17:47:17.1814909Z,2018-02-08T17:47:40.433Z,6929cbfb-3aac-4fa6-8721-6a9f4cdb754a,17.78,0.39,115.0,17,3
Dotyk.Application.PhotoShare,2018-02-08T18:09:43.05368Z,2018-02-08T18:09:50.538Z,e51b9ebb-561a-4c50-b2be-92860d22e7d7,18.15,0.12,25.0,18,3
Dotyk.Application.PhotoShare,2018-02-08T18:15:55.6483109Z,2018-02-08T18:16:12.881Z,f0e8d2ba-d487-4295-97c6-4ae2effab6ef,18.25,0.29,25.0,18,3
Dotyk.Application.PhotoShare,2018-02-08T18:43:01.7378485Z,2018-02-08T18:43:07.537Z,6acb3e3f-c703-4922-b1be-27e2183f5601,18.72,0.1,132.0,18,3
Dotyk.Application.PhotoShare,2018-02-08T18:49:49.0784595Z,2018-02-08T18:49:53.168Z,ad14784f-31c3-470c-865b-fb101665642b,18.82,0.07,132.0,18,3
Dotyk.Application.PhotoShare,2018-02-08T19:00:16.1227322Z,2018-02-08T20:14:35.323Z,4a462937-57fb-423e-ab41-3bafc1735e9f,19.0,74.32,109.0,19,3
